,DriverNumberCat,LapNumber,CompoundCat,TyreLife,FreshTyre,Stint,TeamCat,Year,RACE,DriverCat,TrackStatusCat,GridPosition,Position,Points,TotalTime,GapSeconds,RaceCat,FreshTyreCat
71292,25,25.0,4,24.0,True,2.0,15,2021,AustriaA,15,0,16.0,17.0,0.0,1868.2520000000002,0.10800000000000001,3,1
71296,8,26.0,4,29.0,False,1.0,2,2021,AustriaA,29,0,11.0,10.0,1.0,1873.7240000000002,0.48500000000000004,3,0
71304,26,26.0,0,1.0,True,2.0,15,2021,AustriaA,25,0,10.0,19.0,0.0,1907.288,7.795000000000001,3,1
71305,28,27.0,3,30.0,False,1.0,9,2021,AustriaA,3,0,5.0,3.0,15.0,1914.133,6.845000000000001,3,0
71311,3,27.0,4,30.0,False,1.0,3,2021,AustriaA,2,0,8.0,9.0,2.0,1943.1560000000002,1.111,3,0
71315,22,27.0,3,27.0,True,1.0,4,2021,AustriaA,32,0,14.0,12.0,0.0,1946.9240000000002,0.687,3,1
71320,19,28.0,3,32.0,False,1.0,9,2021,AustriaA,10,0,2.0,2.0,19.0,1966.7900000000002,6.074000000000001,3,0
71328,5,28.0,4,31.0,False,1.0,4,2021,AustriaA,28,0,9.0,8.0,4.0,2013.0200000000002,0.36600000000000005,3,0
71336,16,29.0,3,34.0,False,1.0,11,2021,AustriaA,31,0,1.0,1.0,25.0,2031.5020000000002,0.29600000000000004,3,0
71383,18,31.0,4,34.0,False,1.0,8,2021,AustriaA,20,0,3.0,5.0,10.0,2211.3360000000002,0.375,3,0
71436,21,33.0,3,33.0,True,1.0,7,2021,AustriaA,19,0,19.0,16.0,0.0,2406.983,9.218,3,1
71483,27,36.0,0,36.0,True,1.0,1,2021,AustriaA,23,0,18.0,11.0,0.0,2588.4190000000003,1.1480000000000001,3,1
71485,15,36.0,3,36.0,True,1.0,3,2021,AustriaA,21,0,17.0,14.0,0.0,2592.342,1.244,3,1
71500,4,37.0,0,36.0,True,2.0,5,2021,AustriaA,16,0,7.0,7.0,6.0,2660.7870000000003,4.33,3,1
71505,26,36.0,0,11.0,False,3.0,15,2021,AustriaA,25,0,10.0,19.0,0.0,2665.6220000000003,0.09000000000000001,3,0
71570,24,41.0,3,41.0,True,1.0,5,2021,AustriaA,26,0,12.0,6.0,8.0,2926.8010000000004,6.439,3,1
71573,14,41.0,3,41.0,True,1.0,8,2021,AustriaA,24,0,13.0,13.0,0.0,2942.2780000000002,0.9640000000000001,3,1
71800,2,54.0,0,28.0,True,2.0,11,2021,AustriaA,22,0,4.0,4.0,12.0,3804.7720000000004,5.352,3,1
72057,19,69.0,0,41.0,True,2.0,9,2021,AustriaA,10,0,2.0,2.0,19.0,4820.386,7.257000000000001,3,1
72325,8,12.0,4,15.0,False,1.0,2,2021,AustriaB,29,0,7.0,12.0,0.0,963.9540000000001,0.10600000000000001,4,0
72339,1,13.0,4,16.0,False,1.0,2,2021,AustriaB,7,0,6.0,9.0,2.0,1032.817,12.374,4,0
72362,5,14.0,4,17.0,False,1.0,4,2021,AustriaB,28,0,9.0,13.0,0.0,1108.247,0.521,4,0
72419,22,17.0,4,20.0,False,1.0,4,2021,AustriaB,32,0,11.0,17.0,0.0,1322.3380000000002,1.193,4,0
72621,32,27.0,3,27.0,True,1.0,7,2021,AustriaB,18,0,20.0,19.0,0.0,2063.3360000000002,3.0450000000000004,4,1
72645,14,29.0,3,29.0,True,1.0,8,2021,AustriaB,24,0,13.0,7.0,6.0,2163.456,1.026,4,1
72655,33,29.0,0,28.0,True,2.0,1,2021,AustriaB,8,0,15.0,14.0,0.0,2186.717,1.3010000000000002,4,1
72659,18,30.0,3,33.0,False,1.0,8,2021,AustriaB,20,0,2.0,3.0,15.0,2208.005,7.799,4,0
72660,28,30.0,3,33.0,False,1.0,9,2021,AustriaB,3,0,5.0,2.0,18.0,2209.931,1.9260000000000002,4,0
72667,26,30.0,3,33.0,False,1.0,15,2021,AustriaB,25,0,8.0,11.0,0.0,2244.848,0.342,4,0
72676,19,31.0,3,34.0,False,1.0,9,2021,AustriaB,10,0,4.0,4.0,12.0,2273.833,6.139,4,0
72692,16,32.0,3,35.0,False,1.0,11,2021,AustriaB,31,0,1.0,1.0,26.0,2330.8030000000003,3.8470000000000004,4,0
72702,2,32.0,3,35.0,False,1.0,11,2021,AustriaB,22,0,3.0,6.0,8.0,2376.1330000000003,1.6070000000000002,4,0
72706,3,32.0,3,32.0,True,1.0,3,2021,AustriaB,2,0,14.0,10.0,1.0,2389.2920000000004,0.6970000000000001,4,1
72728,25,33.0,3,33.0,True,1.0,15,2021,AustriaB,15,0,18.0,16.0,0.0,2469.8540000000003,1.7020000000000002,4,1
72739,4,34.0,3,37.0,False,1.0,5,2021,AustriaB,16,0,12.0,8.0,4.0,2515.7850000000003,1.5810000000000002,4,0
72750,21,34.0,3,34.0,True,1.0,7,2021,AustriaB,19,0,19.0,18.0,0.0,2555.1690000000003,1.7140000000000002,4,1
72799,27,37.0,0,37.0,True,1.0,1,2021,AustriaB,23,0,16.0,15.0,0.0,2738.78,0.903,4,1
72951,1,45.0,0,32.0,True,2.0,2,2021,AustriaB,7,0,6.0,9.0,2.0,3296.9730000000004,1.492,4,1
72969,32,45.0,0,18.0,True,2.0,7,2021,AustriaB,18,0,20.0,19.0,0.0,3366.71,0.7280000000000001,4,1
72977,5,46.0,0,32.0,True,2.0,4,2021,AustriaB,28,0,9.0,13.0,0.0,3387.6730000000002,0.8340000000000001,4,1
73003,24,48.0,0,48.0,True,1.0,5,2021,AustriaB,26,0,10.0,5.0,10.0,3495.7900000000004,8.001000000000001,4,1
73028,22,49.0,0,32.0,True,2.0,4,2021,AustriaB,32,0,11.0,17.0,0.0,3587.976,1.5590000000000002,4,1
73065,8,51.0,0,39.0,True,2.0,2,2021,AustriaB,29,0,7.0,12.0,0.0,3725.1670000000004,1.822,4,1
73093,19,53.0,0,22.0,True,2.0,9,2021,AustriaB,10,0,4.0,4.0,12.0,3820.585,2.556,4,1
73216,16,60.0,0,28.0,True,2.0,11,2021,AustriaB,31,0,1.0,1.0,26.0,4271.569,4.877000000000001,4,1
73443,22,70.0,0,21.0,True,3.0,4,2021,AustriaB,32,1,11.0,17.0,0.0,5108.791,12.265,4,1
73464,4,2.0,3,2.0,True,1.0,5,2021,GreatBritain,16,9,4.0,2.0,18.0,281.98,132.187,15,1
73465,19,2.0,3,3.0,False,1.0,9,2021,GreatBritain,10,9,2.0,1.0,25.0,284.023,2.043,15,0
73466,28,2.0,3,3.0,False,1.0,9,2021,GreatBritain,3,9,3.0,3.0,15.0,286.029,2.0060000000000002,15,0
73467,18,2.0,3,2.0,True,1.0,8,2021,GreatBritain,20,9,5.0,4.0,12.0,287.57500000000005,1.546,15,1
73468,14,2.0,3,2.0,True,1.0,8,2021,GreatBritain,24,9,6.0,5.0,10.0,290.692,3.117,15,1
73469,22,2.0,3,5.0,False,1.0,4,2021,GreatBritain,32,9,8.0,19.0,0.0,294.22200000000004,3.5300000000000002,15,0
73470,3,2.0,3,2.0,True,1.0,3,2021,GreatBritain,2,9,7.0,7.0,6.0,296.08000000000004,1.858,15,1
73471,24,2.0,3,2.0,True,1.0,5,2021,GreatBritain,26,9,10.0,6.0,8.0,299.07,2.99,15,1
73472,27,2.0,3,2.0,True,1.0,1,2021,GreatBritain,23,9,13.0,15.0,0.0,301.671,2.601,15,1
73473,15,2.0,3,2.0,True,1.0,3,2021,GreatBritain,21,9,9.0,9.0,2.0,303.00600000000003,1.3350000000000002,15,1
73474,5,2.0,3,5.0,False,1.0,4,2021,GreatBritain,28,9,14.0,8.0,4.0,305.19100000000003,2.185,15,0
73475,1,2.0,3,2.0,True,1.0,2,2021,GreatBritain,7,9,11.0,11.0,0.0,307.635,2.444,15,1
73476,33,2.0,3,2.0,True,1.0,1,2021,GreatBritain,8,9,15.0,13.0,0.0,309.93100000000004,2.2960000000000003,15,1
73477,26,2.0,3,2.0,True,1.0,15,2021,GreatBritain,25,9,12.0,12.0,0.0,314.26300000000003,4.332,15,1
73478,8,2.0,3,2.0,True,1.0,2,2021,GreatBritain,29,9,16.0,10.0,1.0,316.797,2.5340000000000003,15,1
73479,21,2.0,3,5.0,False,1.0,7,2021,GreatBritain,19,9,18.0,18.0,0.0,318.771,1.9740000000000002,15,0
73480,25,2.0,3,2.0,True,1.0,15,2021,GreatBritain,15,9,17.0,14.0,0.0,320.826,2.055,15,1
73481,32,2.0,3,5.0,False,1.0,7,2021,GreatBritain,18,9,19.0,17.0,0.0,322.608,1.782,15,0
73482,2,2.0,0,2.0,True,1.0,11,2021,GreatBritain,22,9,0.0,16.0,0.0,324.632,2.024,15,1
73777,27,18.0,3,16.0,True,2.0,1,2021,GreatBritain,23,0,13.0,15.0,0.0,4002.804,2.3000000000000003,15,1
73778,2,18.0,0,18.0,False,2.0,11,2021,GreatBritain,22,0,0.0,16.0,0.0,4003.9260000000004,1.122,15,0
73781,26,18.0,3,16.0,True,2.0,15,2021,GreatBritain,25,0,12.0,12.0,0.0,4007.409,0.275,15,1
73784,22,18.0,3,21.0,False,2.0,4,2021,GreatBritain,32,0,8.0,19.0,0.0,4012.146,0.49900000000000005,15,0
73795,15,19.0,3,17.0,True,2.0,3,2021,GreatBritain,21,0,9.0,9.0,2.0,4093.976,4.577,15,1
73799,25,19.0,3,17.0,True,2.0,15,2021,GreatBritain,15,0,17.0,14.0,0.0,4104.6810000000005,1.5110000000000001,15,1
73810,14,20.0,3,20.0,False,2.0,8,2021,GreatBritain,24,0,6.0,5.0,10.0,4172.071,10.31,15,0
73827,18,21.0,3,21.0,False,2.0,8,2021,GreatBritain,20,0,5.0,4.0,12.0,4251.598,4.1290000000000004,15,0
73846,28,22.0,3,20.0,True,2.0,9,2021,GreatBritain,3,0,3.0,3.0,15.0,4346.118,6.46,15,1
73869,5,23.0,3,23.0,False,2.0,4,2021,GreatBritain,28,0,14.0,8.0,4.0,4462.793000000001,1.981,15,0
73872,33,23.0,3,21.0,True,2.0,1,2021,GreatBritain,8,0,15.0,13.0,0.0,4475.152,4.832000000000001,15,1
73887,3,24.0,3,23.0,False,2.0,3,2021,GreatBritain,2,0,7.0,7.0,6.0,4554.302000000001,1.332,15,0
73899,21,24.0,3,23.0,False,2.0,7,2021,GreatBritain,19,0,18.0,18.0,0.0,4604.454000000001,11.916,15,0
73918,32,25.0,3,26.0,False,2.0,7,2021,GreatBritain,18,0,19.0,17.0,0.0,4701.280000000001,15.312000000000001,15,0
73938,19,27.0,3,25.0,False,2.0,9,2021,GreatBritain,10,0,2.0,1.0,25.0,4801.476000000001,3.1060000000000003,15,0
73957,24,28.0,3,26.0,True,2.0,5,2021,GreatBritain,26,0,10.0,6.0,8.0,4910.4220000000005,20.094,15,1
73963,1,28.0,3,28.0,False,2.0,2,2021,GreatBritain,7,0,11.0,11.0,0.0,4932.841,7.973000000000001,15,0
73975,4,29.0,3,27.0,True,2.0,5,2021,GreatBritain,16,0,4.0,2.0,18.0,4982.175,16.188000000000002,15,1
74002,8,30.0,3,30.0,False,2.0,2,2021,GreatBritain,29,0,16.0,10.0,1.0,5126.598,4.071000000000001,15,0
74155,2,38.0,3,20.0,True,3.0,11,2021,GreatBritain,22,0,0.0,16.0,0.0,5881.370000000001,0.49900000000000005,15,1
74202,22,40.0,0,24.0,False,3.0,4,2021,GreatBritain,32,0,8.0,19.0,0.0,6095.379000000001,10.555000000000001,15,0
74303,1,46.0,0,18.0,True,3.0,2,2021,GreatBritain,7,0,11.0,11.0,0.0,6623.8,0.9900000000000001,15,1
74340,2,48.0,3,10.0,True,4.0,11,2021,GreatBritain,22,0,0.0,16.0,0.0,6817.719,8.189,15,1
74434,19,2.0,2,2.0,True,1.0,9,2021,Hungary,10,9,1.0,2.0,18.0,287.28200000000004,124.492,18,1
74435,15,2.0,2,2.0,True,1.0,3,2021,Hungary,21,9,8.0,1.0,25.0,289.529,2.2470000000000003,18,1
74436,22,2.0,2,2.0,True,1.0,4,2021,Hungary,32,9,10.0,20.0,0.0,293.03700000000003,3.508,18,1
74437,24,2.0,2,2.0,True,1.0,5,2021,Hungary,26,9,15.0,3.0,15.0,294.916,1.8790000000000002,18,1
74438,8,2.0,2,2.0,True,1.0,2,2021,Hungary,29,9,16.0,6.0,8.0,298.35400000000004,3.438,18,1
74439,25,2.0,2,2.0,True,1.0,15,2021,Hungary,15,9,18.0,7.0,6.0,300.786,2.432,18,1
74440,3,2.0,2,2.0,True,1.0,3,2021,Hungary,2,9,9.0,4.0,12.0,304.656,3.87,18,1
74441,26,2.0,2,2.0,True,1.0,15,2021,Hungary,25,9,17.0,8.0,4.0,308.425,3.769,18,1
74442,27,2.0,2,2.0,True,1.0,1,2021,Hungary,23,9,13.0,10.0,1.0,311.571,3.1460000000000004,18,1
74443,21,2.0,2,2.0,True,1.0,7,2021,Hungary,19,9,20.0,12.0,0.0,313.829,2.258,18,1
74444,1,2.0,2,2.0,True,1.0,2,2021,Hungary,7,9,5.0,5.0,11.0,317.077,3.248,18,1
74445,14,2.0,2,2.0,True,1.0,8,2021,Hungary,24,9,11.0,11.0,0.0,320.918,3.841,18,1
74446,16,2.0,2,1.0,True,2.0,11,2021,Hungary,31,9,3.0,9.0,2.0,324.925,4.007000000000001,18,1
74447,32,2.0,2,1.0,True,2.0,7,2021,Hungary,18,9,19.0,14.0,0.0,327.476,2.551,18,1
74448,18,2.0,2,1.0,True,2.0,8,2021,Hungary,20,9,6.0,15.0,0.0,329.326,1.85,18,1
74449,33,2.0,2,1.0,True,2.0,1,2021,Hungary,8,9,0.0,13.0,0.0,335.574,6.248,18,1
74450,15,3.0,2,1.0,True,2.0,3,2021,Hungary,21,0,8.0,1.0,25.0,1880.3480000000002,1544.7740000000001,18,1
74451,22,3.0,2,1.0,True,2.0,4,2021,Hungary,32,0,10.0,20.0,0.0,1880.95,0.6020000000000001,18,1
74452,24,3.0,2,1.0,True,2.0,5,2021,Hungary,26,0,15.0,3.0,15.0,1882.0000000000002,1.05,18,1
74453,8,3.0,2,1.0,True,2.0,2,2021,Hungary,29,0,16.0,6.0,8.0,1882.795,0.795,18,1
74454,25,3.0,2,1.0,True,2.0,15,2021,Hungary,15,0,18.0,7.0,6.0,1883.595,0.8,18,1
74455,3,3.0,2,1.0,True,2.0,3,2021,Hungary,2,0,9.0,4.0,12.0,1889.9440000000002,6.349,18,1
74456,26,3.0,2,1.0,True,2.0,15,2021,Hungary,25,0,17.0,8.0,4.0,1890.335,0.391,18,1
74457,27,3.0,2,1.0,True,2.0,1,2021,Hungary,23,0,13.0,10.0,1.0,1891.034,0.6990000000000001,18,1
74458,21,3.0,2,1.0,True,2.0,7,2021,Hungary,19,0,20.0,12.0,0.0,1891.9650000000001,0.931,18,1
74459,1,3.0,2,1.0,True,2.0,2,2021,Hungary,7,0,5.0,5.0,11.0,1892.505,0.54,18,1
74460,14,3.0,2,1.0,True,2.0,8,2021,Hungary,24,0,11.0,11.0,0.0,1893.121,0.616,18,1
74461,16,3.0,2,1.0,True,3.0,11,2021,Hungary,31,0,3.0,9.0,2.0,1893.976,0.8550000000000001,18,1
74463,32,3.0,2,1.0,True,3.0,7,2021,Hungary,18,0,19.0,14.0,0.0,1896.094,1.969,18,1
74464,33,3.0,2,1.0,True,3.0,1,2021,Hungary,8,0,0.0,13.0,0.0,1897.1670000000001,1.0730000000000002,18,1
74465,19,4.0,2,2.0,True,2.0,9,2021,Hungary,10,0,1.0,2.0,18.0,2003.8370000000002,106.67,18,1
74576,33,11.0,3,9.0,False,4.0,1,2021,Hungary,8,0,0.0,13.0,0.0,2622.2560000000003,4.304,18,0
74627,27,15.0,3,12.0,True,3.0,1,2021,Hungary,23,0,13.0,10.0,1.0,2955.779,1.29,18,1
74685,19,19.0,3,18.0,False,3.0,9,2021,Hungary,10,0,1.0,2.0,18.0,3297.9280000000003,3.0450000000000004,18,0
74696,14,20.0,3,17.0,True,3.0,8,2021,Hungary,24,0,11.0,11.0,0.0,3379.038,3.648,18,1
74698,16,20.0,3,17.0,True,4.0,11,2021,Hungary,31,0,3.0,9.0,2.0,3380.4990000000003,1.175,18,1
74709,26,21.0,3,18.0,True,3.0,15,2021,Hungary,25,0,17.0,8.0,4.0,3461.782,8.605,18,1
74721,8,22.0,3,19.0,True,3.0,2,2021,Hungary,29,0,16.0,6.0,8.0,3536.1290000000004,0.925,18,1
74734,25,23.0,3,20.0,True,3.0,15,2021,Hungary,15,0,18.0,7.0,6.0,3619.13,1.338,18,1
74833,1,30.0,3,27.0,True,3.0,2,2021,Hungary,7,0,5.0,5.0,11.0,4213.68,15.622000000000002,18,1
74859,24,32.0,3,29.0,True,3.0,5,2021,Hungary,26,0,15.0,3.0,15.0,4361.613,12.154,18,1
74884,33,33.0,3,31.0,False,5.0,1,2021,Hungary,8,0,0.0,13.0,0.0,4501.635,6.291,18,0
74897,21,34.0,3,31.0,True,3.0,7,2021,Hungary,19,0,20.0,12.0,0.0,4583.722000000001,2.6790000000000003,18,1
74912,22,36.0,3,33.0,True,3.0,4,2021,Hungary,32,0,10.0,20.0,0.0,4684.0560000000005,5.148000000000001,18,1
74925,15,37.0,3,34.0,True,3.0,3,2021,Hungary,21,0,8.0,1.0,25.0,4763.979,16.915000000000003,18,1
74955,3,39.0,3,36.0,True,3.0,3,2021,Hungary,2,0,9.0,4.0,12.0,4944.725,8.361,18,1
74979,16,40.0,0,20.0,True,5.0,11,2021,Hungary,31,0,3.0,9.0,2.0,5079.534000000001,3.015,18,1
75070,19,47.0,0,28.0,True,4.0,9,2021,Hungary,10,0,1.0,2.0,18.0,5610.81,3.2270000000000003,18,1
75162,27,53.0,0,38.0,True,4.0,1,2021,Hungary,23,0,13.0,10.0,1.0,6166.3550000000005,5.656000000000001,18,1
75366,1,68.0,0,38.0,True,4.0,2,2021,Hungary,7,0,5.0,5.0,11.0,7366.264,10.034,18,1
75439,16,3.0,8,4.0,False,2.0,11,2021,Belgium,31,0,1.0,1.0,12.5,609.667,164.699,9,0
75440,26,3.0,8,3.0,False,2.0,15,2021,Belgium,25,0,2.0,2.0,9.0,611.488,1.8210000000000002,9,0
75441,19,3.0,7,3.0,False,1.0,9,2021,Belgium,10,0,3.0,3.0,7.5,614.187,2.6990000000000003,9,0
75442,14,3.0,7,3.0,True,1.0,8,2021,Belgium,24,0,4.0,4.0,6.0,617.4580000000001,3.2710000000000004,9,1
75443,22,3.0,7,5.0,False,1.0,4,2021,Belgium,32,0,5.0,5.0,5.0,621.76,4.3020000000000005,9,0
75444,1,3.0,7,3.0,False,1.0,2,2021,Belgium,7,0,6.0,6.0,4.0,626.023,4.263,9,0
75445,15,3.0,7,3.0,False,1.0,3,2021,Belgium,21,0,8.0,7.0,3.0,627.5070000000001,1.484,9,0
75446,4,3.0,7,3.0,False,1.0,5,2021,Belgium,16,0,9.0,8.0,2.0,630.336,2.829,9,0
75447,25,3.0,8,3.0,True,2.0,15,2021,Belgium,15,0,10.0,9.0,1.0,632.024,1.6880000000000002,9,1
75448,24,3.0,7,3.0,False,1.0,5,2021,Belgium,26,0,11.0,10.0,0.5,633.488,1.4640000000000002,9,0
75449,3,3.0,7,3.0,False,1.0,3,2021,Belgium,2,0,12.0,11.0,0.0,637.5730000000001,4.085,9,0
75450,28,3.0,7,3.0,False,1.0,9,2021,Belgium,3,0,13.0,12.0,0.0,639.527,1.9540000000000002,9,0
75451,33,3.0,8,3.0,False,2.0,1,2021,Belgium,8,0,14.0,13.0,0.0,642.225,2.698,9,0
75452,18,3.0,7,3.0,False,1.0,8,2021,Belgium,20,0,15.0,14.0,0.0,648.7090000000001,6.484,9,0
75453,8,3.0,7,3.0,False,1.0,2,2021,Belgium,29,0,16.0,15.0,0.0,655.096,6.3870000000000005,9,0
75454,21,3.0,8,6.0,False,2.0,7,2021,Belgium,19,0,17.0,16.0,0.0,665.4730000000001,10.377,9,0
75455,32,3.0,8,7.0,False,2.0,7,2021,Belgium,18,0,18.0,17.0,0.0,672.3430000000001,6.87,9,0
75456,5,3.0,7,3.0,False,1.0,4,2021,Belgium,28,0,19.0,20.0,0.0,682.104,9.761000000000001,9,0
75457,27,3.0,8,3.0,False,3.0,1,2021,Belgium,23,0,0.0,18.0,0.0,688.3710000000001,6.267,9,0
75458,2,3.0,7,3.0,False,1.0,11,2021,Belgium,22,0,0.0,19.0,0.0,691.368,2.9970000000000003,9,0
75538,21,4.0,4,4.0,True,1.0,7,2021,Netherlands,19,0,17.0,18.0,0.0,335.976,4.909000000000001,26,1
75617,2,8.0,0,8.0,True,1.0,11,2021,Netherlands,22,0,0.0,8.0,4.0,645.702,2.8120000000000003,26,1
75654,22,10.0,4,10.0,True,1.0,4,2021,Netherlands,32,0,15.0,13.0,0.0,798.214,1.695,26,1
75839,19,20.0,4,24.0,False,1.0,9,2021,Netherlands,10,0,2.0,2.0,19.0,1512.4750000000001,5.039000000000001,26,0
75856,16,21.0,4,24.0,False,1.0,11,2021,Netherlands,31,0,1.0,1.0,25.0,1584.336,6.6930000000000005,26,0
75915,25,23.0,3,23.0,True,1.0,15,2021,Netherlands,15,0,0.0,16.0,0.0,1812.9430000000002,3.5500000000000003,26,1
75922,1,24.0,4,27.0,False,1.0,2,2021,Netherlands,7,0,4.0,4.0,12.0,1844.4930000000002,1.7020000000000002,26,0
75987,33,27.0,4,30.0,False,1.0,1,2021,Netherlands,8,0,7.0,14.0,0.0,2107.273,6.586,26,0
75988,26,27.0,3,27.0,True,1.0,15,2021,Netherlands,25,0,11.0,17.0,0.0,2108.357,1.084,26,1
75991,5,27.0,4,27.0,True,1.0,4,2021,Netherlands,28,0,12.0,12.0,0.0,2110.752,1.564,26,1
76046,14,30.0,4,33.0,False,1.0,8,2021,Netherlands,24,0,10.0,11.0,0.0,2334.829,8.781,26,0
76057,28,31.0,4,35.0,False,1.0,9,2021,Netherlands,3,0,3.0,3.0,15.0,2358.3610000000003,1.0190000000000001,26,0
76062,24,31.0,4,34.0,False,1.0,5,2021,Netherlands,26,0,6.0,7.0,6.0,2392.016,14.715000000000002,26,0
76065,15,31.0,4,34.0,False,1.0,3,2021,Netherlands,21,0,8.0,9.0,2.0,2405.9680000000003,8.606,26,0
76068,8,31.0,4,31.0,True,1.0,2,2021,Netherlands,29,0,14.0,19.0,0.0,2424.452,9.902000000000001,26,1
76072,21,30.0,0,26.0,True,2.0,7,2021,Netherlands,19,0,17.0,18.0,0.0,2432.547,1.5730000000000002,26,1
76103,3,33.0,4,36.0,False,1.0,3,2021,Netherlands,2,0,9.0,6.0,8.0,2554.579,10.233,26,0
76113,33,33.0,3,6.0,True,2.0,1,2021,Netherlands,8,0,7.0,14.0,0.0,2591.096,2.109,26,1
76119,32,33.0,3,33.0,True,1.0,7,2021,Netherlands,18,0,18.0,20.0,0.0,2608.8050000000003,8.583,26,1
76121,4,34.0,4,37.0,False,1.0,5,2021,Netherlands,16,0,5.0,5.0,10.0,2613.315,2.373,26,0
76207,19,39.0,3,19.0,True,2.0,9,2021,Netherlands,10,0,2.0,2.0,19.0,2952.992,0.28,26,1
76224,16,40.0,3,19.0,True,2.0,11,2021,Netherlands,31,0,1.0,1.0,25.0,3024.159,5.5760000000000005,26,1
76258,30,40.0,3,40.0,True,1.0,1,2021,Netherlands,13,0,16.0,15.0,0.0,3142.9590000000003,0.652,26,1
76283,32,41.0,0,8.0,True,2.0,7,2021,Netherlands,18,0,18.0,20.0,0.0,3247.5710000000004,2.0130000000000003,26,1
76285,18,42.0,3,42.0,True,1.0,8,2021,Netherlands,20,0,13.0,10.0,1.0,3259.719,1.7000000000000002,26,1
76335,22,44.0,0,34.0,True,2.0,4,2021,Netherlands,32,0,15.0,13.0,0.0,3451.1200000000003,1.8270000000000002,26,1
76383,2,47.0,3,39.0,True,2.0,11,2021,Netherlands,22,0,0.0,8.0,4.0,3644.891,2.072,26,1
76411,8,48.0,3,17.0,True,2.0,2,2021,Netherlands,29,0,14.0,19.0,0.0,3756.898,2.144,26,1
76722,28,67.0,3,36.0,True,2.0,9,2021,Netherlands,3,0,3.0,3.0,15.0,5069.352,0.096,26,1
76768,19,70.0,3,36.0,False,3.0,9,2021,Netherlands,10,0,2.0,2.0,19.0,5262.706,5.893000000000001,26,0
76772,26,68.0,0,41.0,True,2.0,15,2021,Netherlands,25,0,11.0,17.0,0.0,5271.0740000000005,1.814,26,1
76802,26,69.0,4,1.0,True,3.0,15,2021,Netherlands,25,0,11.0,17.0,0.0,5395.461,1.3940000000000001,26,1
76876,1,3.0,0,3.0,True,1.0,2,2021,ItalyB,7,0,0.0,19.0,0.0,320.53200000000004,20.565,21,1
77203,14,22.0,3,22.0,True,1.0,8,2021,ItalyB,24,0,2.0,1.0,26.0,1926.64,3.1580000000000004,21,1
77215,22,22.0,3,24.0,False,1.0,4,2021,ItalyB,32,0,11.0,12.0,0.0,1964.6380000000001,2.011,21,0
77221,16,23.0,3,23.0,True,1.0,11,2021,ItalyB,31,0,1.0,18.0,0.0,2014.6660000000002,0.377,21,1
77231,25,23.0,3,23.0,True,1.0,15,2021,ItalyB,15,0,13.0,11.0,0.0,2050.0240000000003,2.548,21,1
77236,21,23.0,3,23.0,True,1.0,7,2021,ItalyB,19,0,18.0,15.0,0.0,2077.722,1.5130000000000001,21,1
77240,18,24.0,3,24.0,True,1.0,8,2021,ItalyB,20,0,3.0,2.0,18.0,2106.9300000000003,0.322,21,1
77254,32,24.0,3,24.0,True,1.0,7,2021,ItalyB,18,0,16.0,16.0,0.0,2169.976,3.0660000000000003,21,1
77256,19,25.0,0,25.0,True,1.0,9,2021,ItalyB,10,0,4.0,17.0,0.0,2192.377,6.846,21,1
77264,5,25.0,3,27.0,False,1.0,4,2021,ItalyB,28,0,9.0,7.0,6.0,2217.3120000000004,3.4040000000000004,21,0
77265,3,25.0,3,25.0,True,1.0,3,2021,ItalyB,2,0,10.0,8.0,4.0,2221.989,4.6770000000000005,21,1
77271,33,25.0,0,24.0,True,2.0,1,2021,ItalyB,8,2,7.0,13.0,0.0,2263.531,15.772,21,1
77274,4,26.0,3,26.0,True,1.0,5,2021,ItalyB,16,2,5.0,4.0,12.0,2298.275,6.414000000000001,21,1
77275,2,26.0,3,26.0,True,1.0,11,2021,ItalyB,22,2,8.0,5.0,10.0,2302.773,4.498,21,1
77277,24,26.0,3,26.0,True,1.0,5,2021,ItalyB,26,2,6.0,6.0,8.0,2316.3790000000004,8.091000000000001,21,1
77278,28,26.0,0,26.0,True,1.0,9,2021,ItalyB,3,2,19.0,3.0,15.0,2318.427,2.048,21,1
77280,15,26.0,3,26.0,True,1.0,3,2021,ItalyB,21,2,12.0,10.0,1.0,2337.952,17.841,21,1
77281,26,26.0,3,26.0,True,1.0,15,2021,ItalyB,25,2,14.0,9.0,2.0,2341.234,3.282,21,1
77282,30,26.0,0,26.0,True,1.0,1,2021,ItalyB,13,2,17.0,14.0,0.0,2348.8920000000003,7.658,21,1
77286,22,26.0,0,6.0,False,2.0,4,2021,ItalyB,32,8,11.0,12.0,0.0,2369.5480000000002,9.917,21,0
77321,32,28.0,4,7.0,False,2.0,7,2021,ItalyB,18,8,16.0,16.0,0.0,2641.377,0.203,21,0
77497,32,39.0,0,11.0,True,3.0,7,2021,ItalyB,18,0,16.0,16.0,0.0,3733.815,8.245000000000001,21,1
77936,5,12.0,3,12.0,True,1.0,4,2021,Russia,28,0,7.0,11.0,0.0,1238.039,1.8250000000000002,29,1
77955,26,13.0,3,13.0,True,1.0,15,2021,Russia,25,0,3.0,10.0,1.0,1339.6390000000001,1.345,29,1
77968,25,13.0,3,13.0,True,1.0,15,2021,Russia,15,0,18.0,19.0,0.0,1371.6490000000001,0.615,29,1
77969,8,13.0,3,13.0,True,1.0,2,2021,Russia,29,0,12.0,17.0,0.0,1373.578,1.929,29,1
