,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,StartPosition,EndPosition,Points,TimeSeconds,LapTimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTimeSeconds,TotalTime,PitTime,TotalTimeWithPit,0,TotalTimeWoopWoop
341,0 days 02:56:19.462000,16,0 days 00:01:32.094000,42,NA,NA,0 days 00:00:33.892000,0 days 00:00:29.201000,0 days 00:00:29.001000,0 days 02:55:21.260000,0 days 02:55:50.461000,0 days 02:56:19.462000,NA,311.0,300.0,314.0,False,HARD,32.0,False,4,0 days 02:54:47.368000,Ferrari,LEC,1,True,2021-12-05 19:26:54.586,4.0,7.0,6.0,10579.462000000001,92.09400000000001,NA,NA,33.892,29.201,29.001,10487.368,92.09400000000001,NA,NA,NA,4281.71
491,0 days 02:56:37.415000,4,0 days 00:01:32.602000,42,NA,NA,0 days 00:00:34.209000,0 days 00:00:29.364000,0 days 00:00:29.029000,0 days 02:55:39.022000,0 days 02:56:08.386000,0 days 02:56:37.415000,286.0,295.0,296.0,293.0,False,HARD,32.0,False,4,0 days 02:55:04.813000,McLaren,NOR,1,True,2021-12-05 19:27:12.031,7.0,10.0,1.0,10597.415,92.602,NA,NA,34.209,29.364,29.029000000000003,10504.813,92.602,NA,NA,NA,4291.807000000001
541,0 days 02:56:44.183000,18,0 days 00:01:33.223000,42,NA,NA,0 days 00:00:34.360000,0 days 00:00:29.708000,0 days 00:00:29.155000,0 days 02:55:45.320000,0 days 02:56:15.028000,0 days 02:56:44.183000,NA,287.0,291.0,289.0,False,MEDIUM,27.0,False,4,0 days 02:55:10.960000,Aston Martin,STR,1,True,2021-12-05 19:27:18.178,18.0,11.0,0.0,10604.183,93.223,NA,NA,34.36,29.708000000000002,29.155,10510.960000000001,93.223,NA,NA,NA,4309.886
641,0 days 02:56:57.058000,14,0 days 00:01:34.117000,42,NA,NA,0 days 00:00:34.672000,0 days 00:00:30.049000,0 days 00:00:29.396000,0 days 02:55:57.613000,0 days 02:56:27.662000,0 days 02:56:57.058000,281.0,290.0,292.0,294.0,False,HARD,32.0,False,4,0 days 02:55:22.941000,Alpine,ALO,1,True,2021-12-05 19:27:30.159,13.0,13.0,0.0,10617.058,94.117,NA,NA,34.672000000000004,30.049000000000003,29.396,10522.941,94.117,NA,NA,NA,4310.236
788,0 days 02:57:01.062000,5,0 days 00:01:34.180000,42,NA,NA,0 days 00:00:34.755000,0 days 00:00:30.048000,0 days 00:00:29.377000,0 days 02:56:01.637000,0 days 02:56:31.685000,0 days 02:57:01.062000,281.0,293.0,294.0,291.0,False,MEDIUM,27.0,False,3,0 days 02:55:26.882000,Aston Martin,VET,1,True,2021-12-05 19:27:34.100,17.0,16.0,0.0,10621.062,94.18,NA,NA,34.755,30.048000000000002,29.377000000000002,10526.882000000001,94.18,NA,NA,NA,4311.58
591,0 days 02:56:50.396000,6,0 days 00:01:33.291000,42,NA,NA,0 days 00:00:34.335000,0 days 00:00:29.676000,0 days 00:00:29.280000,0 days 02:55:51.440000,0 days 02:56:21.116000,0 days 02:56:50.396000,280.0,287.0,293.0,290.0,False,HARD,30.0,False,4,0 days 02:55:17.105000,Williams,LAT,1,True,2021-12-05 19:27:24.323,16.0,12.0,0.0,10610.396,93.29100000000001,NA,NA,34.335,29.676000000000002,29.28,10517.105000000001,93.291,NA,NA,NA,4312.401000000001
690,0 days 02:57:25.825000,22,0 days 00:01:32.633000,42,NA,NA,0 days 00:00:33.859000,0 days 00:00:29.640000,0 days 00:00:29.134000,0 days 02:56:27.051000,0 days 02:56:56.691000,0 days 02:57:25.825000,278.0,286.0,291.0,287.0,False,HARD,21.0,False,4,0 days 02:55:53.192000,AlphaTauri,TSU,1,True,2021-12-05 19:28:00.410,8.0,14.0,0.0,10645.825,92.63300000000001,NA,NA,33.859,29.64,29.134,10553.192000000001,92.63300000000001,NA,NA,NA,4339.906
739,0 days 02:57:29.328000,7,0 days 00:01:33.597000,42,NA,NA,0 days 00:00:34.357000,0 days 00:00:29.700000,0 days 00:00:29.540000,0 days 02:56:30.088000,0 days 02:56:59.788000,0 days 02:57:29.328000,280.0,292.0,292.0,289.0,False,MEDIUM,21.0,False,4,0 days 02:55:55.731000,Alfa Romeo Racing,RAI,1,True,2021-12-05 19:28:02.949,12.0,15.0,0.0,10649.328000000001,93.59700000000001,NA,NA,34.357,29.700000000000003,29.540000000000003,10555.731,93.59700000000001,NA,NA,NA,4341.436000000001
92,0 days 02:57:08.097000,33,0 days 00:01:33.003000,43,NA,NA,0 days 00:00:33.768000,0 days 00:00:29.065000,0 days 00:00:30.170000,0 days 02:56:08.862000,0 days 02:56:37.927000,0 days 02:57:08.097000,289.0,297.0,313.0,276.0,False,MEDIUM,28.0,True,3,0 days 02:55:35.094000,Red Bull Racing,VER,1,True,2021-12-05 19:27:42.312,3.0,2.0,18.0,10628.097,93.003,NA,NA,33.768,29.065,30.17,10535.094000000001,93.003,NA,NA,NA,4118.33
42,0 days 02:57:07.370000,44,0 days 00:01:31.896000,43,NA,NA,0 days 00:00:34.265000,0 days 00:00:28.714000,0 days 00:00:28.917000,0 days 02:56:09.739000,0 days 02:56:38.453000,0 days 02:57:07.370000,NA,323.0,301.0,314.0,False,HARD,33.0,False,4,0 days 02:55:35.474000,Mercedes,HAM,1,True,2021-12-05 19:27:42.692,1.0,1.0,26.0,10627.37,91.896,NA,NA,34.265,28.714000000000002,28.917,10535.474,91.896,NA,NA,NA,4126.986000000001
142,0 days 02:57:36.174000,77,0 days 00:01:31.677000,43,NA,NA,0 days 00:00:33.777000,0 days 00:00:29.050000,0 days 00:00:28.850000,0 days 02:56:38.274000,0 days 02:57:07.324000,0 days 02:57:36.174000,NA,300.0,300.0,297.0,False,MEDIUM,28.0,False,4,0 days 02:56:04.497000,Mercedes,BOT,1,True,2021-12-05 19:28:11.715,2.0,3.0,15.0,10656.174,91.677,NA,NA,33.777,29.05,28.85,10564.497000000001,91.67699999999999,NA,NA,NA,4146.237
192,0 days 02:57:33.215000,31,0 days 00:01:32.547000,43,NA,NA,0 days 00:00:33.886000,0 days 00:00:29.554000,0 days 00:00:29.107000,0 days 02:56:34.554000,0 days 02:57:04.108000,0 days 02:57:33.215000,NA,293.0,295.0,293.0,False,HARD,30.0,False,3,0 days 02:56:00.668000,Alpine,OCO,1,True,2021-12-05 19:28:07.886,9.0,4.0,12.0,10653.215,92.54700000000001,NA,NA,33.886,29.554000000000002,29.107000000000003,10560.668000000001,92.54700000000001,NA,NA,NA,4200.634
292,0 days 02:57:46.346000,10,0 days 00:01:32.858000,43,NA,NA,0 days 00:00:34.311000,0 days 00:00:29.480000,0 days 00:00:29.067000,0 days 02:56:47.799000,0 days 02:57:17.279000,0 days 02:57:46.346000,282.0,291.0,293.0,287.0,False,HARD,30.0,False,3,0 days 02:56:13.488000,AlphaTauri,GAS,1,True,2021-12-05 19:28:20.706,6.0,6.0,8.0,10666.346000000001,92.858,NA,NA,34.311,29.48,29.067,10573.488000000001,92.858,NA,NA,NA,4364.427000000001
392,0 days 02:57:50.388000,55,0 days 00:01:32.125000,43,NA,NA,0 days 00:00:33.826000,0 days 00:00:29.314000,0 days 00:00:28.985000,0 days 02:56:52.089000,0 days 02:57:21.403000,0 days 02:57:50.388000,289.0,302.0,296.0,303.0,False,MEDIUM,33.0,False,3,0 days 02:56:18.263000,Ferrari,SAI,1,True,2021-12-05 19:28:25.481,15.0,8.0,4.0,10670.388,92.125,NA,NA,33.826,29.314,28.985000000000003,10578.263,92.125,NA,NA,NA,4364.524
242,0 days 02:57:41.303000,3,0 days 00:01:32.716000,43,NA,NA,0 days 00:00:34.352000,0 days 00:00:29.443000,0 days 00:00:28.921000,0 days 02:56:42.939000,0 days 02:57:12.382000,0 days 02:57:41.303000,NA,301.0,300.0,297.0,True,MEDIUM,30.0,False,3,0 days 02:56:08.587000,McLaren,RIC,1,True,2021-12-05 19:28:15.805,11.0,5.0,10.0,10661.303,92.71600000000001,NA,NA,34.352000000000004,29.443,28.921000000000003,10568.587000000001,92.71600000000001,NA,NA,NA,4365.400000000001
342,0 days 02:57:51.857000,16,0 days 00:01:32.395000,43,NA,NA,0 days 00:00:34.150000,0 days 00:00:29.381000,0 days 00:00:28.864000,0 days 02:56:53.612000,0 days 02:57:22.993000,0 days 02:57:51.857000,NA,309.0,299.0,310.0,False,HARD,33.0,False,4,0 days 02:56:19.462000,Ferrari,LEC,1,True,2021-12-05 19:28:26.680,4.0,7.0,6.0,10671.857,92.39500000000001,NA,NA,34.15,29.381,28.864,10579.462000000001,92.395,NA,NA,NA,4374.1050000000005
442,0 days 02:57:58.383000,99,0 days 00:01:33.231000,43,NA,NA,0 days 00:00:34.326000,0 days 00:00:29.647000,0 days 00:00:29.258000,0 days 02:56:59.478000,0 days 02:57:29.125000,0 days 02:57:58.383000,NA,298.0,292.0,297.0,False,HARD,30.0,False,3,0 days 02:56:25.152000,Alfa Romeo Racing,GIO,1,True,2021-12-05 19:28:32.370,10.0,9.0,2.0,10678.383,93.23100000000001,NA,NA,34.326,29.647000000000002,29.258000000000003,10585.152,93.231,NA,NA,NA,4374.481000000001
492,0 days 02:58:09.417000,4,0 days 00:01:32.002000,43,NA,NA,0 days 00:00:33.781000,0 days 00:00:29.216000,0 days 00:00:29.005000,0 days 02:57:11.196000,0 days 02:57:40.412000,0 days 02:58:09.417000,284.0,295.0,296.0,292.0,False,HARD,33.0,False,4,0 days 02:56:37.415000,McLaren,NOR,1,True,2021-12-05 19:28:44.633,7.0,10.0,1.0,10689.417000000001,92.00200000000001,NA,NA,33.781,29.216,29.005000000000003,10597.415,92.00200000000001,NA,NA,NA,4383.809
542,0 days 02:58:17.258000,18,0 days 00:01:33.075000,43,NA,NA,0 days 00:00:34.152000,0 days 00:00:29.727000,0 days 00:00:29.196000,0 days 02:57:18.335000,0 days 02:57:48.062000,0 days 02:58:17.258000,NA,287.0,291.0,287.0,False,MEDIUM,28.0,False,4,0 days 02:56:44.183000,Aston Martin,STR,1,True,2021-12-05 19:28:51.401,18.0,11.0,0.0,10697.258,93.075,NA,NA,34.152,29.727,29.196,10604.183,93.075,NA,NA,NA,4402.961
642,0 days 02:58:31.475000,14,0 days 00:01:34.417000,43,NA,NA,0 days 00:00:34.943000,0 days 00:00:30.020000,0 days 00:00:29.454000,0 days 02:57:32.001000,0 days 02:58:02.021000,0 days 02:58:31.475000,279.0,290.0,293.0,297.0,False,HARD,33.0,False,4,0 days 02:56:57.058000,Alpine,ALO,1,True,2021-12-05 19:29:04.276,13.0,13.0,0.0,10711.475,94.417,NA,NA,34.943000000000005,30.020000000000003,29.454,10617.058,94.417,NA,NA,NA,4404.653
592,0 days 02:58:23.795000,6,0 days 00:01:33.399000,43,NA,NA,0 days 00:00:34.293000,0 days 00:00:29.771000,0 days 00:00:29.335000,0 days 02:57:24.689000,0 days 02:57:54.460000,0 days 02:58:23.795000,NA,287.0,294.0,289.0,False,HARD,31.0,False,4,0 days 02:56:50.396000,Williams,LAT,1,True,2021-12-05 19:28:57.614,16.0,12.0,0.0,10703.795,93.399,NA,NA,34.293,29.771,29.335,10610.396,93.399,NA,NA,NA,4405.8
789,0 days 02:58:36.016000,5,0 days 00:01:34.954000,43,NA,NA,0 days 00:00:35.788000,0 days 00:00:29.866000,0 days 00:00:29.300000,0 days 02:57:36.850000,0 days 02:58:06.716000,0 days 02:58:36.016000,283.0,297.0,293.0,294.0,False,MEDIUM,28.0,False,3,0 days 02:57:01.062000,Aston Martin,VET,1,True,2021-12-05 19:29:08.280,17.0,16.0,0.0,10716.016000000001,94.95400000000001,NA,NA,35.788000000000004,29.866000000000003,29.3,10621.062,94.95400000000001,NA,NA,NA,4406.534000000001
691,0 days 02:58:58.755000,22,0 days 00:01:32.930000,43,NA,NA,0 days 00:00:33.989000,0 days 00:00:29.693000,0 days 00:00:29.248000,0 days 02:57:59.814000,0 days 02:58:29.507000,0 days 02:58:58.755000,NA,285.0,292.0,287.0,False,HARD,22.0,False,4,0 days 02:57:25.825000,AlphaTauri,TSU,1,True,2021-12-05 19:29:33.043,8.0,14.0,0.0,10738.755000000001,92.93,NA,NA,33.989000000000004,29.693,29.248,10645.825,92.93,NA,NA,NA,4432.836
740,0 days 02:59:03.511000,7,0 days 00:01:34.183000,43,NA,NA,0 days 00:00:34.985000,0 days 00:00:29.708000,0 days 00:00:29.490000,0 days 02:58:04.313000,0 days 02:58:34.021000,0 days 02:59:03.511000,281.0,295.0,291.0,294.0,False,MEDIUM,22.0,False,4,0 days 02:57:29.328000,Alfa Romeo Racing,RAI,1,True,2021-12-05 19:29:36.546,12.0,15.0,0.0,10743.511,94.183,NA,NA,34.985,29.708000000000002,29.490000000000002,10649.328000000001,94.18299999999999,NA,NA,NA,4435.619000000001
93,0 days 02:58:40.803000,33,0 days 00:01:32.706000,44,NA,NA,0 days 00:00:34.405000,0 days 00:00:29.396000,0 days 00:00:28.905000,0 days 02:57:42.502000,0 days 02:58:11.898000,0 days 02:58:40.803000,288.0,300.0,297.0,300.0,False,MEDIUM,29.0,True,3,0 days 02:57:08.097000,Red Bull Racing,VER,1,True,2021-12-05 19:29:15.315,3.0,2.0,18.0,10720.803,92.706,NA,NA,34.405,29.396,28.905,10628.097,92.706,NA,NA,NA,4211.036
43,0 days 02:58:38.708000,44,0 days 00:01:31.338000,44,NA,NA,0 days 00:00:33.846000,0 days 00:00:28.863000,0 days 00:00:28.629000,0 days 02:57:41.216000,0 days 02:58:10.079000,0 days 02:58:38.708000,285.0,298.0,303.0,301.0,False,HARD,34.0,False,4,0 days 02:57:07.370000,Mercedes,HAM,1,True,2021-12-05 19:29:14.588,1.0,1.0,26.0,10718.708,91.33800000000001,NA,NA,33.846000000000004,28.863000000000003,28.629,10627.37,91.33800000000001,NA,NA,NA,4218.3240000000005
143,0 days 02:59:07.767000,77,0 days 00:01:31.593000,44,NA,NA,0 days 00:00:33.797000,0 days 00:00:29.015000,0 days 00:00:28.781000,0 days 02:58:09.971000,0 days 02:58:38.986000,0 days 02:59:07.767000,288.0,300.0,301.0,300.0,False,MEDIUM,29.0,False,4,0 days 02:57:36.174000,Mercedes,BOT,1,True,2021-12-05 19:29:43.392,2.0,3.0,15.0,10747.767,91.593,NA,NA,33.797000000000004,29.015,28.781000000000002,10656.174,91.593,NA,NA,NA,4237.83
193,0 days 02:59:05.777000,31,0 days 00:01:32.562000,44,NA,NA,0 days 00:00:33.835000,0 days 00:00:29.551000,0 days 00:00:29.176000,0 days 02:58:07.050000,0 days 02:58:36.601000,0 days 02:59:05.777000,284.0,294.0,296.0,295.0,False,HARD,31.0,False,3,0 days 02:57:33.215000,Alpine,OCO,1,True,2021-12-05 19:29:40.433,9.0,4.0,12.0,10745.777,92.56200000000001,NA,NA,33.835,29.551000000000002,29.176000000000002,10653.215,92.56200000000001,NA,NA,NA,4293.196
393,0 days 02:59:22.400000,55,0 days 00:01:32.012000,44,NA,NA,0 days 00:00:33.792000,0 days 00:00:29.334000,0 days 00:00:28.886000,0 days 02:58:24.180000,0 days 02:58:53.514000,0 days 02:59:22.400000,NA,305.0,296.0,306.0,False,MEDIUM,34.0,False,3,0 days 02:57:50.388000,Ferrari,SAI,1,True,2021-12-05 19:29:57.606,15.0,8.0,4.0,10762.400000000001,92.012,NA,NA,33.792,29.334000000000003,28.886000000000003,10670.388,92.012,NA,NA,NA,4456.536
293,0 days 02:59:18.813000,10,0 days 00:01:32.467000,44,NA,NA,0 days 00:00:34.017000,0 days 00:00:29.494000,0 days 00:00:28.956000,0 days 02:58:20.363000,0 days 02:58:49.857000,0 days 02:59:18.813000,281.0,290.0,293.0,287.0,False,HARD,31.0,False,3,0 days 02:57:46.346000,AlphaTauri,GAS,1,True,2021-12-05 19:29:53.564,6.0,6.0,8.0,10758.813,92.467,NA,NA,34.017,29.494000000000003,28.956000000000003,10666.346000000001,92.46700000000001,NA,NA,NA,4456.894
243,0 days 02:59:14.281000,3,0 days 00:01:32.978000,44,NA,NA,0 days 00:00:34.499000,0 days 00:00:29.448000,0 days 00:00:29.031000,0 days 02:58:15.802000,0 days 02:58:45.250000,0 days 02:59:14.281000,283.0,301.0,299.0,296.0,False,MEDIUM,31.0,False,3,0 days 02:57:41.303000,McLaren,RIC,1,True,2021-12-05 19:29:48.521,11.0,5.0,10.0,10754.281,92.97800000000001,NA,NA,34.499,29.448,29.031000000000002,10661.303,92.97800000000001,NA,NA,NA,4458.378000000001
343,0 days 02:59:23.567000,16,0 days 00:01:31.710000,44,NA,NA,0 days 00:00:33.829000,0 days 00:00:29.138000,0 days 00:00:28.743000,0 days 02:58:25.686000,0 days 02:58:54.824000,0 days 02:59:23.567000,NA,313.0,300.0,316.0,False,HARD,34.0,False,4,0 days 02:57:51.857000,Ferrari,LEC,1,True,2021-12-05 19:29:59.075,4.0,7.0,6.0,10763.567000000001,91.71000000000001,NA,NA,33.829,29.138,28.743000000000002,10671.857,91.71000000000001,NA,NA,NA,4465.8150000000005
443,0 days 02:59:31.695000,99,0 days 00:01:33.312000,44,NA,NA,0 days 00:00:34.406000,0 days 00:00:29.638000,0 days 00:00:29.268000,0 days 02:58:32.789000,0 days 02:59:02.427000,0 days 02:59:31.695000,285.0,298.0,291.0,298.0,False,HARD,31.0,False,3,0 days 02:57:58.383000,Alfa Romeo Racing,GIO,1,True,2021-12-05 19:30:05.601,10.0,9.0,2.0,10771.695000000002,93.31200000000001,NA,NA,34.406,29.638,29.268,10678.383,93.312,NA,NA,NA,4467.793000000001
493,0 days 02:59:41.762000,4,0 days 00:01:32.345000,44,NA,NA,0 days 00:00:33.862000,0 days 00:00:29.449000,0 days 00:00:29.034000,0 days 02:58:43.279000,0 days 02:59:12.728000,0 days 02:59:41.762000,282.0,293.0,295.0,292.0,False,HARD,34.0,False,4,0 days 02:58:09.417000,McLaren,NOR,1,True,2021-12-05 19:30:16.635,7.0,10.0,1.0,10781.762,92.345,NA,NA,33.862,29.449,29.034000000000002,10689.417000000001,92.34500000000001,NA,NA,NA,4476.154
543,0 days 02:59:50.962000,18,0 days 00:01:33.704000,44,NA,NA,0 days 00:00:34.713000,0 days 00:00:29.703000,0 days 00:00:29.288000,0 days 02:58:51.971000,0 days 02:59:21.674000,0 days 02:59:50.962000,276.0,285.0,291.0,286.0,False,MEDIUM,29.0,False,4,0 days 02:58:17.258000,Aston Martin,STR,1,True,2021-12-05 19:30:24.476,18.0,11.0,0.0,10790.962000000001,93.70400000000001,NA,NA,34.713,29.703000000000003,29.288,10697.258,93.704,NA,NA,NA,4496.665
593,0 days 02:59:57.191000,6,0 days 00:01:33.396000,44,NA,NA,0 days 00:00:34.366000,0 days 00:00:29.719000,0 days 00:00:29.311000,0 days 02:58:58.161000,0 days 02:59:27.880000,0 days 02:59:57.191000,278.0,287.0,293.0,290.0,False,HARD,32.0,False,4,0 days 02:58:23.795000,Williams,LAT,1,True,2021-12-05 19:30:31.013,16.0,12.0,0.0,10797.191,93.396,NA,NA,34.366,29.719,29.311000000000003,10703.795,93.39600000000002,NA,NA,NA,4499.196
643,0 days 03:00:08.994000,14,0 days 00:01:37.519000,44,NA,0 days 03:00:07.985000,0 days 00:00:34.873000,0 days 00:00:30.127000,0 days 00:00:32.519000,0 days 02:59:06.348000,0 days 02:59:36.475000,0 days 03:00:08.994000,NA,290.0,NA,293.0,False,HARD,34.0,False,4,0 days 02:58:31.475000,Alpine,ALO,1,False,2021-12-05 19:30:38.693,13.0,13.0,0.0,10808.994,97.519,10807.985,NA,34.873000000000005,30.127000000000002,32.519000000000005,10711.475,97.519,21.090000000000146,118.60900000000015,NA,4502.1720000000005
790,0 days 03:00:17.501000,5,0 days 00:01:41.485000,44,NA,0 days 03:00:16.466000,0 days 00:00:34.746000,0 days 00:00:30.672000,0 days 00:00:36.067000,0 days 02:59:10.762000,0 days 02:59:41.434000,0 days 03:00:17.501000,281.0,251.0,NA,282.0,False,MEDIUM,29.0,False,3,0 days 02:58:36.016000,Aston Martin,VET,1,False,2021-12-05 19:30:43.234,17.0,16.0,0.0,10817.501,101.485,10816.466,NA,34.746,30.672,36.067,10716.016000000001,101.48500000000001,-9446.759,-9345.274,NA,4508.019
692,0 days 03:00:31.261000,22,0 days 00:01:32.506000,44,NA,NA,0 days 00:00:33.896000,0 days 00:00:29.536000,0 days 00:00:29.074000,0 days 02:59:32.651000,0 days 03:00:02.187000,0 days 03:00:31.261000,280.0,287.0,292.0,287.0,True,HARD,23.0,False,4,0 days 02:58:58.755000,AlphaTauri,TSU,1,True,2021-12-05 19:31:05.973,8.0,14.0,0.0,10831.261,92.506,NA,NA,33.896,29.536,29.074,10738.755000000001,92.506,NA,NA,NA,4525.342000000001
741,0 days 03:00:36.403000,7,0 days 00:01:32.892000,44,NA,NA,0 days 00:00:34.450000,0 days 00:00:29.320000,0 days 00:00:29.122000,0 days 02:59:37.961000,0 days 03:00:07.281000,0 days 03:00:36.403000,285.0,301.0,292.0,300.0,False,MEDIUM,23.0,False,4,0 days 02:59:03.511000,Alfa Romeo Racing,RAI,1,True,2021-12-05 19:31:10.729,12.0,15.0,0.0,10836.403,92.89200000000001,NA,NA,34.45,29.32,29.122000000000003,10743.511,92.89200000000001,NA,NA,NA,4528.511
94,0 days 03:00:13.546000,33,0 days 00:01:32.743000,45,NA,NA,0 days 00:00:34.402000,0 days 00:00:29.525000,0 days 00:00:28.816000,0 days 02:59:15.205000,0 days 02:59:44.730000,0 days 03:00:13.546000,286.0,300.0,297.0,301.0,False,MEDIUM,30.0,True,3,0 days 02:58:40.803000,Red Bull Racing,VER,1,True,2021-12-05 19:30:48.021,3.0,2.0,18.0,10813.546,92.74300000000001,NA,NA,34.402,29.525000000000002,28.816000000000003,10720.803,92.74300000000001,NA,NA,NA,4303.779
44,0 days 03:00:09.562000,44,0 days 00:01:30.854000,45,NA,NA,0 days 00:00:33.593000,0 days 00:00:28.775000,0 days 00:00:28.486000,0 days 02:59:12.301000,0 days 02:59:41.076000,0 days 03:00:09.562000,290.0,319.0,301.0,302.0,False,HARD,35.0,False,4,0 days 02:58:38.708000,Mercedes,HAM,1,True,2021-12-05 19:30:45.926,1.0,1.0,26.0,10809.562,90.854,NA,NA,33.593,28.775000000000002,28.486,10718.708,90.85400000000001,NA,NA,NA,4309.178000000001
144,0 days 03:00:39.501000,77,0 days 00:01:31.734000,45,NA,NA,0 days 00:00:33.787000,0 days 00:00:29.022000,0 days 00:00:28.925000,0 days 02:59:41.554000,0 days 03:00:10.576000,0 days 03:00:39.501000,289.0,303.0,302.0,302.0,False,MEDIUM,30.0,False,4,0 days 02:59:07.767000,Mercedes,BOT,1,True,2021-12-05 19:31:14.985,2.0,3.0,15.0,10839.501,91.73400000000001,NA,NA,33.787,29.022000000000002,28.925,10747.767,91.734,NA,NA,NA,4329.564
194,0 days 03:00:38.020000,31,0 days 00:01:32.243000,45,NA,NA,0 days 00:00:33.856000,0 days 00:00:29.433000,0 days 00:00:28.954000,0 days 02:59:39.633000,0 days 03:00:09.066000,0 days 03:00:38.020000,286.0,297.0,297.0,299.0,False,HARD,32.0,False,3,0 days 02:59:05.777000,Alpine,OCO,1,True,2021-12-05 19:31:12.995,9.0,4.0,12.0,10838.02,92.24300000000001,NA,NA,33.856,29.433000000000003,28.954,10745.777,92.243,NA,NA,NA,4385.439
394,0 days 03:00:54.441000,55,0 days 00:01:32.041000,45,NA,NA,0 days 00:00:33.745000,0 days 00:00:29.302000,0 days 00:00:28.994000,0 days 02:59:56.145000,0 days 03:00:25.447000,0 days 03:00:54.441000,NA,303.0,296.0,304.0,False,MEDIUM,35.0,False,3,0 days 02:59:22.400000,Ferrari,SAI,1,True,2021-12-05 19:31:29.618,15.0,8.0,4.0,10854.441,92.04100000000001,NA,NA,33.745000000000005,29.302000000000003,28.994000000000003,10762.400000000001,92.04100000000001,NA,NA,NA,4548.577
294,0 days 03:00:51.196000,10,0 days 00:01:32.383000,45,NA,NA,0 days 00:00:33.960000,0 days 00:00:29.448000,0 days 00:00:28.975000,0 days 02:59:52.773000,0 days 03:00:22.221000,0 days 03:00:51.196000,282.0,290.0,293.0,287.0,False,HARD,32.0,False,3,0 days 02:59:18.813000,AlphaTauri,GAS,1,True,2021-12-05 19:31:26.031,6.0,6.0,8.0,10851.196,92.38300000000001,NA,NA,33.96,29.448,28.975,10758.813,92.38300000000001,NA,NA,NA,4549.277
244,0 days 03:00:47.238000,3,0 days 00:01:32.957000,45,NA,NA,0 days 00:00:34.389000,0 days 00:00:29.505000,0 days 00:00:29.063000,0 days 02:59:48.670000,0 days 03:00:18.175000,0 days 03:00:47.238000,282.0,300.0,300.0,295.0,False,MEDIUM,32.0,False,3,0 days 02:59:14.281000,McLaren,RIC,1,True,2021-12-05 19:31:21.499,11.0,5.0,10.0,10847.238000000001,92.95700000000001,NA,NA,34.389,29.505000000000003,29.063000000000002,10754.281,92.95700000000001,NA,NA,NA,4551.335
344,0 days 03:00:55.312000,16,0 days 00:01:31.745000,45,NA,NA,0 days 00:00:33.859000,0 days 00:00:29.326000,0 days 00:00:28.560000,0 days 02:59:57.426000,0 days 03:00:26.752000,0 days 03:00:55.312000,NA,312.0,310.0,317.0,False,HARD,35.0,False,4,0 days 02:59:23.567000,Ferrari,LEC,1,True,2021-12-05 19:31:30.785,4.0,7.0,6.0,10855.312,91.745,NA,NA,33.859,29.326,28.560000000000002,10763.567000000001,91.745,NA,NA,NA,4557.56
444,0 days 03:01:05.043000,99,0 days 00:01:33.348000,45,NA,NA,0 days 00:00:34.416000,0 days 00:00:29.718000,0 days 00:00:29.214000,0 days 03:00:06.111000,0 days 03:00:35.829000,0 days 03:01:05.043000,284.0,296.0,291.0,296.0,False,HARD,32.0,False,3,0 days 02:59:31.695000,Alfa Romeo Racing,GIO,1,True,2021-12-05 19:31:38.913,10.0,9.0,2.0,10865.043000000001,93.348,NA,NA,34.416000000000004,29.718000000000004,29.214000000000002,10771.695000000002,93.34800000000001,NA,NA,NA,4561.1410000000005
494,0 days 03:01:13.960000,4,0 days 00:01:32.198000,45,NA,NA,0 days 00:00:33.808000,0 days 00:00:29.337000,0 days 00:00:29.053000,0 days 03:00:15.570000,0 days 03:00:44.907000,0 days 03:01:13.960000,284.0,295.0,296.0,292.0,False,HARD,35.0,False,4,0 days 02:59:41.762000,McLaren,NOR,1,True,2021-12-05 19:31:48.980,7.0,10.0,1.0,10873.960000000001,92.19800000000001,NA,NA,33.808,29.337000000000003,29.053,10781.762,92.19800000000001,NA,NA,NA,4568.352000000001
544,0 days 03:01:23.766000,18,0 days 00:01:32.804000,45,NA,NA,0 days 00:00:34.048000,0 days 00:00:29.630000,0 days 00:00:29.126000,0 days 03:00:25.010000,0 days 03:00:54.640000,0 days 03:01:23.766000,277.0,288.0,291.0,287.0,True,MEDIUM,30.0,False,4,0 days 02:59:50.962000,Aston Martin,STR,1,True,2021-12-05 19:31:58.180,18.0,11.0,0.0,10883.766000000001,92.804,NA,NA,34.048,29.630000000000003,29.126,10790.962000000001,92.804,NA,NA,NA,4589.469
